X,Y,seqe_id,account_holder_name,installation_name,parent_company,zip_code,country,main_activity_type_code,main_activity_type_code_lookup,year,emissions,kind
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2006,11500,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2007,9195,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2008,11244,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2009,11014,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2010,11743,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2011,10532,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2012,8892,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2013,5954,Combustion
3.140253373,46.94196697,150,DALKIA,CHAUFFERIE URBAINE DU BANLAY (NEVERS),EDF,"58000",FR,20,Combustion of fuels,2014,3159,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2005,17993,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2006,17827,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2007,17418,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2008,17018,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2009,16542,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2010,17367,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2011,15326,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2012,17050,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2013,17616,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2014,15559,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2015,16478,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2016,16301,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2017,12920,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2018,4973,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2019,2172,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2020,2790,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2021,5169,Combustion
1.432094901,43.596037953,884,RANGUEIL ENERGIE SERVICES,RANGUEIL ENERGIE SERVICES,DALKIA ATLANTIQUE SERVICES,"31400",FR,20,Combustion of fuels,2022,4159,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2005,63350,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2006,64674,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2007,54074,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2008,54617,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2009,48488,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2010,56516,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2011,42930,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2012,52624,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2013,47486,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2014,28301,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2015,27043,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2016,20382,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2017,12979,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2018,12507,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2019,9131,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2020,12180,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2021,18619,Combustion
2.422697136,48.869038019,751,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB LES ROSES,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,20,Combustion of fuels,2022,10484,Combustion
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2005,10672,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2006,10545,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2007,10843,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2008,11831,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2009,8843,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2010,10923,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2011,20730,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2012,21548,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2013,22298,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2014,21615,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2015,23495,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2016,22360,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2017,24930,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2018,24546,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2019,25103,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2020,20940,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2021,22441,Metallurgie
3.37119826,46.880612662,149,APERAM ALLOYS IMPHY,APERAM ALLOYS IMPHY,ARCELORMITTAL - STAINLESS & NICKEL ALLOYS,"58160",FR,24,Production of pig iron or steel,2022,20532,Metallurgie
2.550335808,49.306794589,36,M-REAL PSM SA,M-REAL PSM,M-REAL PSM SA,"60723",FR,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,2005,0,Papier
1.26995755,43.887765813,883,EDILIANS,IMERYS TC BESSENS,IMERYS TC,"82170",FR,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2005,15282,Verre et céramique
1.26995755,43.887765813,883,EDILIANS,IMERYS TC BESSENS,IMERYS TC,"82170",FR,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2006,15426,Verre et céramique
1.26995755,43.887765813,883,EDILIANS,IMERYS TC BESSENS,IMERYS TC,"82170",FR,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2007,14951,Verre et céramique
1.26995755,43.887765813,883,EDILIANS,IMERYS TC BESSENS,IMERYS TC,"82170",FR,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2008,11928,Verre et céramique
1.26995755,43.887765813,883,EDILIANS,IMERYS TC BESSENS,IMERYS TC,"82170",FR,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2009,0,Verre et céramique
1.26995755,43.887765813,883,EDILIANS,IMERYS TC BESSENS,IMERYS TC,"82170",FR,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2010,0,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2005,11197,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2006,9510,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2007,7490,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2008,6958,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2009,5281,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2010,6292,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2011,5613,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2012,4609,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2013,2622,Verre et céramique
0.6475839,43.254360927,882,EDILIANS,IMERYS TC BLAJAN,IMERYS TC,"31350",FR,32,Manufacture of ceramics,2014,0,Verre et céramique
2.422697136,48.869038019,750,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB CHAUFFERIE CENTRE,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2005,0,Combustion
2.422697136,48.869038019,750,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB CHAUFFERIE CENTRE,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2006,140,Combustion
2.422697136,48.869038019,750,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB CHAUFFERIE CENTRE,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2007,0,Combustion
2.422697136,48.869038019,750,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB CHAUFFERIE CENTRE,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2008,0,Combustion
2.422697136,48.869038019,750,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB CHAUFFERIE CENTRE,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2009,0,Combustion
2.422697136,48.869038019,750,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET SDCB,SDCB CHAUFFERIE CENTRE,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET (SD,"93170",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2010,0,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2005,34258,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2006,35654,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2007,29813,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2008,23873,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2009,17217,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2010,12940,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2011,12352,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2012,13286,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2013,12650,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2014,11752,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2015,11590,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2016,11498,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2017,11902,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2018,12680,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2019,11981,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2020,10185,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2021,11561,Combustion
4.392760385,46.704453837,148,Manufacture Française des Pneumatiques Michelin,USINE MICHELIN DE MONTCEAU,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,"71450",FR,20,Combustion of fuels,2022,9836,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2005,55160,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2006,56513,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2007,50284,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2008,46947,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2009,54253,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2010,55874,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2011,54329,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2012,29847,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2013,27527,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2014,25545,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2015,25231,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2016,26369,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2017,25593,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2018,26007,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2019,25574,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2020,25603,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2021,22438,Combustion
4.795676678,46.721455928,147,CHALON'ENERGIE,CHAUFFERIE EST (CHALON),CHALON' ENERGIE,"71100",FR,20,Combustion of fuels,2022,14343,Combustion
